"lon","lat","codigo","tipo","area","anno"
-72.3140980702602,-2.93313981515686,"ACR_AA","acr",0.718987465301,"2018"
-72.3144664994999,-2.93412349149995,"ACR_AA","acr",0.179747213506,"2018"
-72.0480739663333,-2.93466828016661,"ACR_AA","acr",0.0898321274702,"2016"
-72.0486124418324,-2.93494076133417,"ACR_AA","acr",0.0898321061341,"2016"
-72.0852616065,-2.94127182349997,"ACR_AA","acr",0.0898382453672,"2011"
-72.1440333857495,-2.94278002058373,"ACR_AA","acr",0.089847574563,"2014"
-72.0801334935,-2.94342681649997,"ACR_AA","acr",0.0898370828572,"2011"
-71.9410255055,-2.94359383549995,"ACR_AA","acr",0.0898145337603,"2014"
-72.235433004,-2.94490928299996,"ACR_AA","acr",0.0898618298206,"2011"
-72.0527644542504,-2.94511625091616,"ACR_AA","acr",0.359332232717,"2016"
-72.2483718112496,-2.94656807358373,"ACR_AA","acr",0.0898635234276,"2011"
-71.870368186,-2.95504992599994,"ACR_AA","acr",0.808222376015,"2015"
-71.930611814,-2.95643861199996,"ACR_AA","acr",0.359251488176,"2014"
-71.9399093990829,-2.95741301175041,"ACR_AA","acr",0.0898142877542,"2014"
-71.9393687672495,-2.95795356158373,"ACR_AA","acr",0.0898145774171,"2014"
-72.4590857747495,-2.96062870004185,"ACR_AA","acr",0.179788340011,"2011"
-72.5158562231667,-2.96130037383337,"ACR_AA","acr",0.0899023233947,"2023"
-71.9836035959267,-2.96907943031328,"ACR_AA","acr",0.449107808476,"2014"
-72.0845079225,-2.97176413499994,"ACR_AA","acr",0.359352752344,"2015"
-72.2162121918333,-2.97549450466661,"ACR_AA","acr",0.0898587770202,"2013"
-72.2159425484171,-2.97549382024953,"ACR_AA","acr",0.0898586100316,"2014"
-71.8306757995,-2.97905540899995,"ACR_AA","acr",0.0897955296888,"2019"
-72.7779940503416,-2.98229089430671,"ACR_AA","acr",0.809424542901,"2015"
-72.7790717801037,-2.98294849999033,"ACR_AA","acr",0.359744900104,"2015"
-72.064652513,-2.98648377199996,"ACR_AA","acr",0.0898350423477,"2014"
-72.183821642,-2.98869493949995,"ACR_AA","acr",0.0898537595357,"2014"
-72.1749138725,-2.99246707799996,"ACR_AA","acr",0.0898524685593,"2018"
-72.184040633,-3.00848462299994,"ACR_AA","acr",0.0898538519577,"2017"
-72.0537959071233,-3.01342430886215,"ACR_AA","acr",0.538998962534,"2015"
